the_geom,cartodb_id,dt_start,dt_end,fishfry_uuid
,3099,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,30ba146c-b6d6-480b-81eb-fac641795c42
,3100,2017-03-17 15:30:00+00,2017-03-17 18:00:00+00,30ba146c-b6d6-480b-81eb-fac641795c42
,3101,2017-03-24 15:30:00+00,2017-03-24 18:00:00+00,30ba146c-b6d6-480b-81eb-fac641795c42
,3102,2017-03-01 21:00:00+00,2017-03-02 00:00:00+00,30ba146c-b6d6-480b-81eb-fac641795c42
,3103,2017-03-10 16:30:00+00,2017-03-10 19:00:00+00,30ba146c-b6d6-480b-81eb-fac641795c42
,3504,2017-03-01 21:00:00+00,2017-03-02 00:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3505,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3506,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3507,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3508,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3509,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3510,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,3511,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,16a087f9-d443-4923-8114-b749628ae27a
,4293,2017-04-14 15:00:00+00,2017-04-15 03:00:00+00,8891952e-9a83-4ce6-860d-8e982705f6f2
,4294,2017-04-07 15:00:00+00,2017-04-08 03:00:00+00,8891952e-9a83-4ce6-860d-8e982705f6f2
,3120,2017-03-01 16:00:00+00,2017-03-01 18:00:00+00,92
,3121,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,92
,3122,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,92
,3123,2017-03-17 15:00:00+00,2017-03-17 17:00:00+00,92
,3124,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,92
,3125,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,92
,3126,2017-03-01 21:00:00+00,2017-03-02 00:00:00+00,92
,3127,2017-03-10 16:00:00+00,2017-03-10 18:00:00+00,92
,3128,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,92
,3129,2017-04-07 15:00:00+00,2017-04-07 17:00:00+00,92
,3130,2017-03-31 15:00:00+00,2017-03-31 17:00:00+00,92
,3131,2017-04-14 15:00:00+00,2017-04-14 17:00:00+00,92
,3132,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,92
,3133,2017-03-03 16:00:00+00,2017-03-03 18:00:00+00,92
,3134,2017-03-24 15:00:00+00,2017-03-24 17:00:00+00,92
,3135,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,92
,3140,2017-03-17 22:30:00+00,2017-03-18 00:30:00+00,699071b4-cf18-41cb-9324-72b6be6a9ef2
,3141,2017-03-31 22:30:00+00,2017-04-01 00:30:00+00,699071b4-cf18-41cb-9324-72b6be6a9ef2
,3142,2017-03-10 23:30:00+00,2017-03-11 01:30:00+00,699071b4-cf18-41cb-9324-72b6be6a9ef2
,3143,2017-03-24 22:30:00+00,2017-03-25 00:30:00+00,699071b4-cf18-41cb-9324-72b6be6a9ef2
,3144,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,167
,3145,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,167
,3146,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,167
,3147,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,167
,3148,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,167
,3149,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,167
,3150,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,167
,3151,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,167
,3160,2017-03-10 21:00:00+00,2017-03-10 23:30:00+00,157
,3161,2017-03-01 21:00:00+00,2017-03-01 23:30:00+00,157
,3162,2017-03-17 20:00:00+00,2017-03-17 22:30:00+00,157
,3163,2017-03-24 20:00:00+00,2017-03-24 22:30:00+00,157
,3164,2017-03-03 21:00:00+00,2017-03-03 23:30:00+00,157
,3165,2017-04-07 20:00:00+00,2017-04-07 22:30:00+00,157
,3166,2017-03-31 20:00:00+00,2017-03-31 22:30:00+00,157
,3167,2017-04-14 20:00:00+00,2017-04-14 22:30:00+00,157
,3168,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,100
,3169,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,100
,3170,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,100
,3171,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,100
,3172,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,100
,3173,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,100
,3174,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,100
,3175,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,100
,3184,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,168
,3185,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,168
,3186,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,168
,3187,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,168
,3188,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,168
,3189,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,168
,3190,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,168
,3203,2017-03-17 15:00:00+00,2017-03-17 22:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3204,2017-04-14 15:00:00+00,2017-04-14 22:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3205,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3206,2017-03-01 16:00:00+00,2017-03-01 23:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3207,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3208,2017-03-03 16:00:00+00,2017-03-03 23:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3209,2017-03-10 16:00:00+00,2017-03-10 23:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3210,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,4612ae29-29e6-4f9c-800d-6f0e5855c8ca
,3211,2017-03-24 20:30:00+00,2017-03-24 23:00:00+00,44
,3212,2017-03-03 21:30:00+00,2017-03-04 00:00:00+00,44
,3213,2017-03-17 20:30:00+00,2017-03-17 23:00:00+00,44
,3214,2017-03-10 21:30:00+00,2017-03-11 00:00:00+00,44
,3215,2017-04-07 20:30:00+00,2017-04-07 23:00:00+00,44
,3216,2017-03-31 20:30:00+00,2017-03-31 23:00:00+00,44
,3217,2017-04-14 20:30:00+00,2017-04-14 23:00:00+00,44
,4295,2017-03-31 15:00:00+00,2017-04-01 03:00:00+00,8891952e-9a83-4ce6-860d-8e982705f6f2
,4369,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,20
,4370,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,20
,4371,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,20
,4372,2017-04-14 20:00:00+00,2017-04-15 00:00:00+00,147
,4373,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,147
,4374,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,147
,4375,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,aee03177-fb1c-4e0d-b2f6-5c271712dbad
,4376,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,aee03177-fb1c-4e0d-b2f6-5c271712dbad
,4377,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,aee03177-fb1c-4e0d-b2f6-5c271712dbad
,4401,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,161
,4402,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,161
,4403,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,161
,4440,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,1df62a8a-fc8f-4f4d-a0ac-907161b8bf73
,3242,2017-03-03 20:00:00+00,2017-03-04 00:00:00+00,34
,3243,2017-03-17 19:00:00+00,2017-03-17 23:00:00+00,34
,3244,2017-03-24 19:00:00+00,2017-03-24 23:00:00+00,34
,3245,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,34
,3246,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,34
,3247,2017-03-10 20:00:00+00,2017-03-11 00:00:00+00,34
,3248,2017-03-01 20:00:00+00,2017-03-02 00:00:00+00,34
,3249,2017-03-31 19:00:00+00,2017-03-31 23:00:00+00,34
,3250,2017-03-03 15:00:00+00,2017-03-03 23:00:00+00,77
,3251,2017-03-10 15:00:00+00,2017-03-10 23:00:00+00,77
,3252,2017-04-14 14:00:00+00,2017-04-14 22:00:00+00,77
,3253,2017-03-31 14:00:00+00,2017-03-31 22:00:00+00,77
,3254,2017-03-01 15:00:00+00,2017-03-01 23:00:00+00,77
,3255,2017-03-17 14:00:00+00,2017-03-17 22:00:00+00,77
,3256,2017-04-07 14:00:00+00,2017-04-07 22:00:00+00,77
,3257,2017-03-24 14:00:00+00,2017-03-24 22:00:00+00,77
,4441,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,558bb118-d87e-4820-9094-161e1db2812c
,4442,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,558bb118-d87e-4820-9094-161e1db2812c
,4457,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,e3d7d212-cf3d-466e-a43c-d38f33c68353
,4458,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,e3d7d212-cf3d-466e-a43c-d38f33c68353
,4459,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,e3d7d212-cf3d-466e-a43c-d38f33c68353
,4460,2017-03-17 21:00:00+00,2017-03-17 23:00:00+00,75
,4461,2017-03-24 21:00:00+00,2017-03-24 23:00:00+00,75
,4462,2017-04-07 21:00:00+00,2017-04-07 23:00:00+00,75
,4463,2017-03-03 22:00:00+00,2017-03-04 00:00:00+00,75
,4464,2017-04-14 21:00:00+00,2017-04-14 23:00:00+00,75
,4465,2017-03-10 22:00:00+00,2017-03-11 00:00:00+00,75
,3269,2017-04-07 15:00:00+00,2017-04-07 21:00:00+00,179
,3270,2017-03-17 15:00:00+00,2017-03-17 21:00:00+00,179
,3271,2017-03-31 15:00:00+00,2017-03-31 21:00:00+00,179
,3272,2017-04-14 15:00:00+00,2017-04-14 21:00:00+00,179
,3273,2017-03-24 15:00:00+00,2017-03-24 21:00:00+00,179
,3274,2017-03-10 16:00:00+00,2017-03-10 22:00:00+00,179
,3275,2017-03-03 16:00:00+00,2017-03-03 22:00:00+00,179
,3276,2017-03-10 16:00:00+00,2017-03-11 01:00:00+00,108
,3277,2017-03-03 16:00:00+00,2017-03-04 01:00:00+00,108
,3278,2017-03-24 15:00:00+00,2017-03-25 00:00:00+00,108
,3279,2017-03-17 15:00:00+00,2017-03-18 00:00:00+00,108
,3280,2017-04-14 15:00:00+00,2017-04-15 00:00:00+00,108
,3281,2017-03-31 15:00:00+00,2017-04-01 00:00:00+00,108
,3282,2017-03-01 16:00:00+00,2017-03-02 01:00:00+00,108
,3283,2017-04-07 15:00:00+00,2017-04-08 00:00:00+00,108
,4466,2017-03-31 21:00:00+00,2017-03-31 23:00:00+00,75
,4467,2017-04-14 21:00:00+00,2017-04-15 01:00:00+00,d9f4a3d0-fff9-4ce5-a264-cb8ff7e9cb47
,3292,2017-03-10 16:00:00+00,2017-03-11 01:00:00+00,164
,3293,2017-03-01 16:00:00+00,2017-03-02 01:00:00+00,164
,3294,2017-03-24 15:00:00+00,2017-03-25 00:00:00+00,164
,3295,2017-03-03 16:00:00+00,2017-03-04 01:00:00+00,164
,3296,2017-04-07 15:00:00+00,2017-04-08 00:00:00+00,164
,3297,2017-03-17 15:00:00+00,2017-03-18 00:00:00+00,164
,3298,2017-03-31 15:00:00+00,2017-04-01 00:00:00+00,164
,3299,2017-04-14 15:00:00+00,2017-04-15 00:00:00+00,164
,3308,2017-03-03 14:00:00+00,2017-03-04 05:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3309,2017-03-24 13:00:00+00,2017-03-25 04:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3310,2017-04-07 13:00:00+00,2017-04-08 04:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3311,2017-03-10 14:00:00+00,2017-03-11 05:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3312,2017-03-31 13:00:00+00,2017-04-01 04:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3313,2017-04-14 13:00:00+00,2017-04-15 04:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3314,2017-03-17 13:00:00+00,2017-03-18 04:00:00+00,9283c9e9-41d8-4b4a-bb35-ebf5787b5a61
,3338,2017-03-24 20:30:00+00,2017-03-24 23:00:00+00,35
,3339,2017-03-03 21:30:00+00,2017-03-04 00:00:00+00,35
,3340,2017-04-07 20:30:00+00,2017-04-07 23:00:00+00,35
,3341,2017-03-10 21:30:00+00,2017-03-11 00:00:00+00,35
,3342,2017-03-17 20:30:00+00,2017-03-17 23:00:00+00,35
,3343,2017-03-31 20:30:00+00,2017-03-31 23:00:00+00,35
,3344,2017-04-14 20:30:00+00,2017-04-14 23:00:00+00,35
,3366,2017-03-17 15:00:00+00,2017-03-18 00:00:00+00,74
,3367,2017-03-31 15:00:00+00,2017-04-01 00:00:00+00,74
,3368,2017-03-03 16:00:00+00,2017-03-04 01:00:00+00,74
,3369,2017-03-10 16:00:00+00,2017-03-11 01:00:00+00,74
,3370,2017-04-07 15:00:00+00,2017-04-08 00:00:00+00,74
,3371,2017-04-14 15:00:00+00,2017-04-15 00:00:00+00,74
,3372,2017-03-24 15:00:00+00,2017-03-25 00:00:00+00,74
,3373,2017-03-17 15:00:00+00,2017-03-17 22:00:00+00,40
,3374,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,40
,3375,2017-04-14 15:00:00+00,2017-04-14 22:00:00+00,40
,3376,2017-03-03 16:00:00+00,2017-03-03 23:00:00+00,40
,3377,2017-03-10 16:00:00+00,2017-03-10 23:00:00+00,40
,3378,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,40
,3379,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,40
,4296,2017-03-03 15:00:00+00,2017-03-04 00:00:00+00,41
,4297,2017-03-01 15:00:00+00,2017-03-02 00:00:00+00,41
,4298,2017-03-10 15:00:00+00,2017-03-11 00:00:00+00,41
,4299,2017-03-24 14:00:00+00,2017-03-24 23:00:00+00,41
,4300,2017-04-14 14:00:00+00,2017-04-14 23:00:00+00,41
,4301,2017-03-17 14:00:00+00,2017-03-17 23:00:00+00,41
,4302,2017-03-31 14:00:00+00,2017-03-31 23:00:00+00,41
,4303,2017-04-07 14:00:00+00,2017-04-07 23:00:00+00,41
,4318,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4319,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4320,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4321,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4322,2017-03-24 15:00:00+00,2017-03-24 18:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4323,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4324,2017-03-10 16:00:00+00,2017-03-10 19:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,3526,2017-03-24 20:00:00+00,2017-03-25 00:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3527,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3528,2017-03-10 21:00:00+00,2017-03-11 01:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3529,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3530,2017-04-14 15:30:00+00,2017-04-15 00:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3531,2017-03-17 20:00:00+00,2017-03-18 00:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,3532,2017-03-03 21:00:00+00,2017-03-04 01:00:00+00,2d22f44e-1365-4cf4-a29c-d3fe095fbd1d
,4325,2017-03-17 15:00:00+00,2017-03-17 18:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4326,2017-04-07 15:00:00+00,2017-04-07 18:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4327,2017-03-31 15:00:00+00,2017-03-31 18:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4328,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,23916848-7974-4762-9d71-9c31fc7e4da4
,4378,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,129
,3600,2017-04-07 20:00:00+00,2017-04-08 01:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3601,2017-03-10 21:00:00+00,2017-03-11 02:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3602,2017-04-14 20:00:00+00,2017-04-15 01:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3603,2017-03-31 20:00:00+00,2017-04-01 01:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3604,2017-03-17 20:00:00+00,2017-03-18 01:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3605,2017-03-03 21:00:00+00,2017-03-04 02:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3606,2017-03-24 20:00:00+00,2017-03-25 01:00:00+00,f98395b7-0b30-452e-b753-508434b4d713
,3607,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,43
,3608,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,43
,3609,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,43
,3610,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,43
,3611,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,43
,3612,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,43
,3613,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,43
,3639,2017-03-10 16:00:00+00,2017-03-11 01:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3640,2017-03-03 16:00:00+00,2017-03-04 01:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3641,2017-04-07 15:00:00+00,2017-04-08 00:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3642,2017-03-24 15:00:00+00,2017-03-25 00:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3643,2017-03-17 15:00:00+00,2017-03-18 00:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3644,2017-04-14 15:00:00+00,2017-04-15 00:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3645,2017-03-31 15:00:00+00,2017-04-01 00:00:00+00,84db0208-8465-42aa-af89-bc265ae5db4b
,3658,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,107
,3659,2017-03-24 15:30:00+00,2017-03-24 17:30:00+00,107
,3660,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,107
,3661,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,107
,3662,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,107
,3663,2017-03-03 16:30:00+00,2017-03-03 18:30:00+00,107
,3664,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,107
,3665,2017-04-07 15:30:00+00,2017-04-07 17:30:00+00,107
,3666,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,107
,3667,2017-03-17 15:30:00+00,2017-03-17 17:30:00+00,107
,3668,2017-03-31 15:30:00+00,2017-03-31 17:30:00+00,107
,3669,2017-03-10 16:30:00+00,2017-03-10 18:30:00+00,107
,3670,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,107
,3673,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3674,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3675,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3676,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3677,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3678,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3679,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,bd754495-d910-4da3-b847-910bdb4b6824
,3687,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3688,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3689,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3690,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3691,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3692,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3693,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,e13250c8-4e54-4cb9-b3f2-d8aef94201ac
,3698,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,1c632b42-59dc-4240-8035-30a272cf3d6e
,3699,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,1c632b42-59dc-4240-8035-30a272cf3d6e
,3700,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,1c632b42-59dc-4240-8035-30a272cf3d6e
,3701,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3702,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3703,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3704,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3705,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3706,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3707,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,183d1170-aa67-4cb4-9697-f7de9ca69311
,3708,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3709,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3710,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3711,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3712,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3713,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,3714,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,eb585c98-a235-4244-a15a-6d89950b9645
,4307,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,5ffdab2e-7da3-4548-bb78-854a10cd50a5
,4308,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,5ffdab2e-7da3-4548-bb78-854a10cd50a5
,4309,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,5ffdab2e-7da3-4548-bb78-854a10cd50a5
,4310,2017-04-14 15:00:00+00,2017-04-14 22:00:00+00,c7afb9f4-7416-46c9-9b4e-482cc993e714
,4311,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,c7afb9f4-7416-46c9-9b4e-482cc993e714
,4312,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,c7afb9f4-7416-46c9-9b4e-482cc993e714
,4313,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,c7afb9f4-7416-46c9-9b4e-482cc993e714
,4329,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,138
,4330,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,138
,4331,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,138
,4332,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,138
,4333,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,138
,4379,2017-03-31 19:00:00+00,2017-03-31 23:00:00+00,129
,4380,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,129
,4407,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,176
,4408,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,176
,4443,2017-03-17 15:30:00+00,2017-03-17 23:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,4444,2017-03-10 16:30:00+00,2017-03-11 00:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,4445,2017-03-03 16:30:00+00,2017-03-04 00:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,4446,2017-03-24 15:30:00+00,2017-03-24 23:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,4447,2017-03-31 15:30:00+00,2017-03-31 23:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,4448,2017-04-07 15:30:00+00,2017-04-07 23:00:00+00,5270c141-b62a-4122-b8bf-21ec865ad2e8
,3723,2017-04-07 19:30:00+00,2017-04-07 23:00:00+00,49
,3724,2017-03-03 20:30:00+00,2017-03-04 00:00:00+00,49
,3725,2017-03-31 19:30:00+00,2017-03-31 23:00:00+00,49
,3726,2017-04-14 19:30:00+00,2017-04-14 23:00:00+00,49
,3727,2017-03-17 19:30:00+00,2017-03-17 23:00:00+00,49
,3728,2017-03-10 20:30:00+00,2017-03-11 00:00:00+00,49
,4314,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,9234a6e8-5518-404a-b3e3-c50e005ffdbe
,4315,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,9234a6e8-5518-404a-b3e3-c50e005ffdbe
,4316,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,9234a6e8-5518-404a-b3e3-c50e005ffdbe
,4317,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,9234a6e8-5518-404a-b3e3-c50e005ffdbe
,4341,2017-04-14 19:00:00+00,2017-04-14 22:00:00+00,2f056615-b262-47f9-a3b7-35213c350702
,4342,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,2f056615-b262-47f9-a3b7-35213c350702
